"Name","lDAPDisplayName","Created","Modified","attributeID","attributeSyntax"
"ms-PKI-Site-Name","msPKI-Site-Name","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2077","2.5.5.12"
"Pending-CA-Certificates","pendingCACertificates","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.693","2.5.5.10"
"User-Cert","userCert","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.645","2.5.5.10"
"ms-DS-Registration-Quota","msDS-RegistrationQuota","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2241","2.5.5.9"
"Department","department","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.141","2.5.5.12"
"Min-Pwd-Age","minPwdAge","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.78","2.5.5.16"
"ms-PKI-Supersede-Templates","msPKI-Supersede-Templates","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1437","2.5.5.12"
"Pending-Parent-CA","pendingParentCA","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.695","2.5.5.1"
"User-Comment","comment","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.156","2.5.5.12"
"ms-DS-Maximum-Registration-Inactivity-Period","msDS-MaximumRegistrationInactivityPeriod","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2242","2.5.5.9"
"departmentNumber","departmentNumber","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.16.840.1.113730.3.1.2","2.5.5.12"
"Min-Pwd-Length","minPwdLength","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.79","2.5.5.9"
"ms-PKI-Template-Minor-Revision","msPKI-Template-Minor-Revision","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1435","2.5.5.9"
"Per-Msg-Dialog-Display-Table","perMsgDialogDisplayTable","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.325","2.5.5.10"
"User-Parameters","userParameters","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.138","2.5.5.12"
"ms-DS-Device-Location","msDS-DeviceLocation","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2261","2.5.5.1"
"Description","description","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.4.13","2.5.5.12"
"Min-Ticket-Age","minTicketAge","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.80","2.5.5.16"
"ms-PKI-Template-Schema-Version","msPKI-Template-Schema-Version","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1434","2.5.5.9"
"Per-Recip-Dialog-Display-Table","perRecipDialogDisplayTable","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.326","2.5.5.10"
"User-Password","userPassword","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","2.5.4.35","2.5.5.10"
"ms-DS-Registered-Owner","msDS-RegisteredOwner","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2258","2.5.5.10"
"Desktop-Profile","desktopProfile","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.346","2.5.5.12"
"Modified-Count","modifiedCount","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.168","2.5.5.16"
"ms-PKI-RA-Application-Policies","msPKI-RA-Application-Policies","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1675","2.5.5.12"
"Personal-Title","personalTitle","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.615","2.5.5.12"
"userClass","userClass","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","0.9.2342.19200300.100.1.8","2.5.5.12"
"ms-DS-Registered-Users","msDS-RegisteredUsers","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2263","2.5.5.10"
"Destination-Indicator","destinationIndicator","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.4.27","2.5.5.5"
"Modified-Count-At-Last-Prom","modifiedCountAtLastProm","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.81","2.5.5.16"
"ms-PKI-RA-Policies","msPKI-RA-Policies","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1438","2.5.5.12"
"Phone-Fax-Other","otherFacsimileTelephoneNumber","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.646","2.5.5.12"
"userPKCS12","userPKCS12","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","2.16.840.1.113730.3.1.216","2.5.5.10"
"ms-DS-Approximate-Last-Logon-Time-Stamp","msDS-ApproximateLastLogonTimeStamp","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2262","2.5.5.16"
"dhcp-Classes","dhcpClasses","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.715","2.5.5.10"
"Modify-Time-Stamp","modifyTimeStamp","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.18.2","2.5.5.11"
"ms-PKI-RA-Signature","msPKI-RA-Signature","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1429","2.5.5.9"
"Phone-Home-Other","otherHomePhone","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.277","2.5.5.12"
"User-Principal-Name","userPrincipalName","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.656","2.5.5.12"
"ms-DS-Is-Enabled","msDS-IsEnabled","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2248","2.5.5.8"
"dhcp-Flags","dhcpFlags","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.700","2.5.5.16"
"Moniker","moniker","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.82","2.5.5.10"
"ms-PKI-RoamingTimeStamp","msPKIRoamingTimeStamp","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1892","2.5.5.10"
"Phone-Home-Primary","homePhone","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","0.9.2342.19200300.100.1.20","2.5.5.12"
"User-Shared-Folder","userSharedFolder","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.751","2.5.5.12"
"ms-DS-Device-OS-Type","msDS-DeviceOSType","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2249","2.5.5.12"
"dhcp-Identification","dhcpIdentification","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.701","2.5.5.12"
"Moniker-Display-Name","monikerDisplayName","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.83","2.5.5.12"
"ms-PKI-DPAPIMasterKeys","msPKIDPAPIMasterKeys","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1893","2.5.5.7"
"Phone-Ip-Other","otherIpPhone","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.722","2.5.5.12"
"User-Shared-Folder-Other","userSharedFolderOther","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.752","2.5.5.12"
"ms-DS-Device-OS-Version","msDS-DeviceOSVersion","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2250","2.5.5.12"
"dhcp-Mask","dhcpMask","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.706","2.5.5.5"
"Move-Tree-State","moveTreeState","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1305","2.5.5.10"
"ms-PKI-AccountCredentials","msPKIAccountCredentials","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1894","2.5.5.7"
"Phone-Ip-Primary","ipPhone","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.721","2.5.5.12"
"User-SMIME-Certificate","userSMIMECertificate","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","2.16.840.1.113730.3.140","2.5.5.10"
"ms-DS-Device-Physical-IDs","msDS-DevicePhysicalIDs","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2251","2.5.5.12"
"dhcp-MaxKey","dhcpMaxKey","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.719","2.5.5.16"
"ms-COM-DefaultPartitionLink","msCOM-DefaultPartitionLink","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1427","2.5.5.1"
"ms-RRAS-Attribute","msRRASAttribute","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.884","2.5.5.12"
"Phone-ISDN-Primary","primaryInternationalISDNNumber","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.649","2.5.5.12"
"User-Workstations","userWorkstations","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.86","2.5.5.12"
"ms-DS-Device-ID","msDS-DeviceID","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2252","2.5.5.10"
"dhcp-Obj-Description","dhcpObjDescription","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.703","2.5.5.12"
"ms-COM-ObjectId","msCOM-ObjectId","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1428","2.5.5.10"
"ms-RRAS-Vendor-Attribute-Entry","msRRASVendorAttributeEntry","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.883","2.5.5.12"
"Phone-Mobile-Other","otherMobile","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.647","2.5.5.12"
"USN-Changed","uSNChanged","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.120","2.5.5.16"
"ms-DS-Device-Object-Version","msDS-DeviceObjectVersion","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2257","2.5.5.9"
"dhcp-Obj-Name","dhcpObjName","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.702","2.5.5.12"
"ms-COM-PartitionLink","msCOM-PartitionLink","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1423","2.5.5.1"
"ms-RADIUS-FramedInterfaceId","msRADIUS-FramedInterfaceId","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1913","2.5.5.5"
"Phone-Mobile-Primary","mobile","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","0.9.2342.19200300.100.1.41","2.5.5.12"
"USN-Created","uSNCreated","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.19","2.5.5.16"
"ms-DS-Is-Member-Of-DL-Transitive","msds-memberOfTransitive","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2236","2.5.5.1"
"dhcp-Options","dhcpOptions","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.714","2.5.5.10"
"ms-COM-PartitionSetLink","msCOM-PartitionSetLink","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1424","2.5.5.1"
"ms-RADIUS-SavedFramedInterfaceId","msRADIUS-SavedFramedInterfaceId","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1914","2.5.5.5"
"Phone-Office-Other","otherTelephone","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.18","2.5.5.12"
"USN-DSA-Last-Obj-Removed","uSNDSALastObjRemoved","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.267","2.5.5.16"
"ms-DS-Member-Transitive","msds-memberTransitive","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2238","2.5.5.1"
"dhcp-Properties","dhcpProperties","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.718","2.5.5.10"
"ms-COM-UserLink","msCOM-UserLink","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1425","2.5.5.1"
"ms-RADIUS-FramedIpv6Prefix","msRADIUS-FramedIpv6Prefix","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1915","2.5.5.5"
"Phone-Pager-Other","otherPager","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.118","2.5.5.12"
"USN-Intersite","USNIntersite","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.469","2.5.5.9"
"ms-DS-Parent-Dist-Name","msDS-parentdistname","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2203","2.5.5.1"
"Address-Book-Roots2","addressBookRoots2","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2046","2.5.5.1"
"dhcp-Ranges","dhcpRanges","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.707","2.5.5.5"
"ms-COM-UserPartitionSetLink","msCOM-UserPartitionSetLink","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1426","2.5.5.1"
"ms-RADIUS-SavedFramedIpv6Prefix","msRADIUS-SavedFramedIpv6Prefix","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1916","2.5.5.5"
"Phone-Pager-Primary","pager","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","0.9.2342.19200300.100.1.42","2.5.5.12"
"USN-Last-Obj-Rem","uSNLastObjRem","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.121","2.5.5.16"
"ms-DS-Preferred-Data-Location","msDS-preferredDataLocation","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2366","2.5.5.12"
"Global-Address-List2","globalAddressList2","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2047","2.5.5.1"
"dhcp-Reservations","dhcpReservations","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.709","2.5.5.5"
"MS-DRM-Identity-Certificate","msDRM-IdentityCertificate","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1843","2.5.5.10"
"ms-RADIUS-FramedIpv6Route","msRADIUS-FramedIpv6Route","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1917","2.5.5.5"
"photo","photo","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","0.9.2342.19200300.100.1.7","2.5.5.10"
"USN-Source","uSNSource","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.896","2.5.5.16"
"ms-DS-Repl-Value-Meta-Data-Ext","msDS-ReplValueMetaDataExt","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2235","2.5.5.12"
"Template-Roots2","templateRoots2","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2048","2.5.5.1"
"dhcp-Servers","dhcpServers","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.704","2.5.5.5"
"ms-DS-Additional-Dns-Host-Name","msDS-AdditionalDnsHostName","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1717","2.5.5.12"
"ms-RADIUS-SavedFramedIpv6Route","msRADIUS-SavedFramedIpv6Route","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1918","2.5.5.5"
"Physical-Delivery-Office-Name","physicalDeliveryOfficeName","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.4.19","2.5.5.12"
"Valid-Accesses","validAccesses","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1356","2.5.5.9"
"ms-DS-Drs-Farm-ID","msDS-DrsFarmID","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2265","2.5.5.12"
"dhcp-Sites","dhcpSites","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.708","2.5.5.5"
"ms-DS-Additional-Sam-Account-Name","msDS-AdditionalSamAccountName","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1718","2.5.5.12"
"MS-SQL-Name","mS-SQL-Name","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1363","2.5.5.12"
"Physical-Location-Object","physicalLocationObject","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.514","2.5.5.1"
"Vendor","vendor","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.255","2.5.5.12"
"ms-DS-Issuer-Public-Certificates","msDS-IssuerPublicCertificates","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2269","2.5.5.10"
"dhcp-State","dhcpState","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.717","2.5.5.5"
"MS-DS-All-Users-Trust-Quota","msDS-AllUsersTrustQuota","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1789","2.5.5.9"
"MS-SQL-RegisteredOwner","mS-SQL-RegisteredOwner","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1364","2.5.5.12"
"Picture","thumbnailPhoto","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.16.840.1.113730.3.1.35","2.5.5.10"
"Version-Number","versionNumber","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.141","2.5.5.9"
"ms-DS-IsManaged","msDS-IsManaged","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2270","2.5.5.8"
"dhcp-Subnets","dhcpSubnets","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.705","2.5.5.5"
"ms-DS-Allowed-DNS-Suffixes","msDS-AllowedDNSSuffixes","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1710","2.5.5.12"
"MS-SQL-Contact","mS-SQL-Contact","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1365","2.5.5.12"
"PKI-Critical-Extensions","pKICriticalExtensions","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1330","2.5.5.12"
"Version-Number-Hi","versionNumberHi","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.328","2.5.5.9"
"ms-DS-Cloud-IsManaged","msDS-CloudIsManaged","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2271","2.5.5.8"
"dhcp-Type","dhcpType","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.699","2.5.5.9"
"ms-DS-Allowed-To-Delegate-To","msDS-AllowedToDelegateTo","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1787","2.5.5.12"
"MS-SQL-Location","mS-SQL-Location","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1366","2.5.5.12"
"PKI-Default-CSPs","pKIDefaultCSPs","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1334","2.5.5.12"
"Version-Number-Lo","versionNumberLo","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.329","2.5.5.9"
"ms-DS-Cloud-Anchor","msDS-CloudAnchor","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2273","2.5.5.10"
"dhcp-Unique-Key","dhcpUniqueKey","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.698","2.5.5.16"
"ms-DS-Auxiliary-Classes","msDS-Auxiliary-Classes","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1458","2.5.5.2"
"MS-SQL-Memory","mS-SQL-Memory","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1367","2.5.5.16"
"PKI-Default-Key-Spec","pKIDefaultKeySpec","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1327","2.5.5.9"
"Vol-Table-GUID","volTableGUID","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.336","2.5.5.10"
"ms-DS-Cloud-Issuer-Public-Certificates","msDS-CloudIssuerPublicCertificates","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2274","2.5.5.10"
"dhcp-Update-Time","dhcpUpdateTime","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.720","2.5.5.16"
"ms-DS-Approx-Immed-Subordinates","msDS-Approx-Immed-Subordinates","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1669","2.5.5.9"
"MS-SQL-Build","mS-SQL-Build","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1368","2.5.5.9"
"PKI-Enrollment-Access","pKIEnrollmentAccess","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1335","2.5.5.15"
"Vol-Table-Idx-GUID","volTableIdxGUID","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.334","2.5.5.10"
"ms-DS-Cloud-IsEnabled","msDS-CloudIsEnabled","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2275","2.5.5.8"
"Display-Name","displayName","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.13","2.5.5.12"
"ms-DS-AuthenticatedAt-DC","msDS-AuthenticatedAtDC","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1958","2.5.5.1"
"MS-SQL-ServiceAccount","mS-SQL-ServiceAccount","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1369","2.5.5.12"
"PKI-Expiration-Period","pKIExpirationPeriod","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1331","2.5.5.10"
"Volume-Count","volumeCount","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.507","2.5.5.9"
"ms-DS-SyncServerUrl","msDS-SyncServerUrl","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2276","2.5.5.12"
"Display-Name-Printable","displayNamePrintable","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.353","2.5.5.5"
"ms-DS-AuthenticatedTo-Accountlist","msDS-AuthenticatedToAccountlist","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1957","2.5.5.1"
"MS-SQL-CharacterSet","mS-SQL-CharacterSet","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1370","2.5.5.9"
"PKI-Extended-Key-Usage","pKIExtendedKeyUsage","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1333","2.5.5.12"
"Wbem-Path","wbemPath","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.301","2.5.5.12"
"ms-DS-User-Allowed-To-Authenticate-To","msDS-UserAllowedToAuthenticateTo","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2277","2.5.5.10"
"DIT-Content-Rules","dITContentRules","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.21.2","2.5.5.12"
"ms-DS-Az-Application-Data","msDS-AzApplicationData","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1819","2.5.5.12"
"MS-SQL-SortOrder","mS-SQL-SortOrder","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1371","2.5.5.12"
"PKI-Key-Usage","pKIKeyUsage","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1328","2.5.5.10"
"Well-Known-Objects","wellKnownObjects","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.618","2.5.5.7"
"ms-DS-User-Allowed-To-Authenticate-From","msDS-UserAllowedToAuthenticateFrom","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2278","2.5.5.10"
"Division","division","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.261","2.5.5.12"
"ms-DS-Az-Application-Name","msDS-AzApplicationName","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1798","2.5.5.12"
"MS-SQL-UnicodeSortOrder","mS-SQL-UnicodeSortOrder","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1372","2.5.5.9"
"PKI-Max-Issuing-Depth","pKIMaxIssuingDepth","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1329","2.5.5.9"
"When-Changed","whenChanged","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.3","2.5.5.11"
"ms-DS-User-TGT-Lifetime","msDS-UserTGTLifetime","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2279","2.5.5.16"
"DMD-Location","dMDLocation","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.36","2.5.5.1"
"ms-DS-Az-Application-Version","msDS-AzApplicationVersion","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1817","2.5.5.12"
"MS-SQL-Clustered","mS-SQL-Clustered","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1373","2.5.5.8"
